"{{55.92478149309081,18.500976562500004},{55.186018275670385,30.014648437500004},{54.39337401128388,36.07910156250001},{51.8899461560018,40.07812500000001}}"
"{{58.03142525638545,-48.69140625},{61.808901266043094,-39.63867187500001}}"
"{{57.602301658338554,-40.95703125000001},{57.98488737429835,-48.33984375}}"
"{{48.27000967703672,-57.568359375},{49.4841477632868,-65.21484375000001}}"
"{{54.049297674388214,-56.25000000000001},{49.55377406670324,-65.39062500000001}}"
"{{35.368871853070544,-76.81640625000001},{37.90805243688986,-83.14453125000001}}"
"{{44.213638385324025,-74.44335937500001},{37.85701472546023,-83.05664062500001}}"
"{{32.07927172719534,-90.87890625000001},{37.99614301966832,-82.96875000000001}}"
"{{78.42005806422495,-20.126953125000004},{76.22664012751201,-18.808593750000004}}"
"{{35.675167701982915,34.71679687500001},{42.14688787295143,39.19921875000001}}"
"{{48.12810849885627,30.014648437500004},{52.556306585583535,24.609375000000004}}"
"{{52.95536030569134,30.454101562500004},{52.56301020496154,24.741210937500004}}"
"{{57.175856435834774,17.314453125000004},{61.35462554427844,10.371093750000002}}"
"{{60.58539294166896,19.4677734375},{61.39672484485285,10.327148437500002}}"
"{{49.861637049279196,77.95898437500001},{52.74599203406436,82.79296875000001}}"
"{{54.03045068125295,84.72656250000001},{56.800263602609185,82.88085937500001},{58.85932675891468,80.02441406250001}}"
"{{58.44773280389084,71.76269531250001},{58.859081630272996,80.06835937500001}}"
"{{76.65836907112708,-2.1093750000000004},{78.38430765370833,10.195312500000002}}"
"{{76.20464645196944,8.437500000000002},{76.65952614731235,-1.8457031250000002}}"
"{{17.703756371218716,-45.43945312500001},{19.45368720490853,-52.646484375}}"
"{{36.864392970632885,-29.355468750000004},{33.99963535288413,-25.312500000000004}}"
"{{74.7634170630219,-22.3681640625},{75.8123579667322,-13.842773437500002}}"
"{{42.928649628778004,-21.533203125000004},{47.517099604487214,-13.271484375000002}}"
"{{25.145166047483375,-44.736328125},{23.62384028978172,-39.19921875000001},{9.769371718167386,-27.949218750000004}}"
"{{58.63122962979264,22.851562500000004},{49.724463060945894,35.41992187500001}}"
"{{35.58359446009763,-129.72656250000003},{37.769132164626036,-124.01367187500001},{45.75292012147767,-114.16992187500001},{47.32507626803591,-111.53320312500001}}"
"{{52.98835978029221,-98.21777343750001},{47.427901609207204,-111.35742187500001}}"
"{{61.50204972646884,-75.71777343750001},{53.01467818456147,-98.12988281250001}}"
"{{67.304142101133,-51.81152343750001},{62.8716564168028,-70.88378906250001},{61.4177801021516,-75.67382812500001}}"
"{{42.96519053222561,-65.43457031250001},{53.406237779894184,-48.16406250000001}}"
